Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown,Open_Time_UTC,Close_Time_UTC,Open_Time_KST,Close_Time_KST,Open_Time_KST_Str,Close_Time_KST_Str,PnL_Value,PnL_Sign,PnL_Numeric,Size_USDT_Numeric,Size_USDT_Abs,Cumulative_PnL,Period
SNXUSDT,Long,3.055 USDT,"38,647.6","118,085.63 USDT","-2,791.18 USDT",-2.36 %,11/16/2023 12:25 UTC,11/16/2023 19:21 UTC,6.17 % 3.24 USDT,-5.02 % 2.90 USDT,2023-11-16 12:25:00,2023-11-16 19:21:00,2023-11-16 21:25:00,2023-11-17 04:21:00,2023-11-16 21:25 KST,2023-11-17 04:21 KST,2791.18,-1,-2791.18,118085.63,118085.63,339722.2999999999,1
AVAXUSDT,Short,22.921 USDT,"13,075","-299,767.46 USDT",-965.78 USDT,-0.32 %,11/16/2023 13:00 UTC,11/16/2023 13:47 UTC,1.73 % 22.53 USDT,-0.52 % 23.04 USDT,2023-11-16 13:00:00,2023-11-16 13:47:00,2023-11-16 22:00:00,2023-11-16 22:47:00,2023-11-16 22:00 KST,2023-11-16 22:47 KST,965.78,-1,-965.78,-299767.46,299767.46,338756.51999999984,1
ETHUSDT,Long,"2,032.331 USDT",196.612,"399,580.59 USDT","-2,447.17 USDT",-0.61 %,11/16/2023 13:19 UTC,11/16/2023 14:26 UTC,"0.45 % 2,041 USDT","-1.04 % 2,011 USDT",2023-11-16 13:19:00,2023-11-16 14:26:00,2023-11-16 22:19:00,2023-11-16 23:26:00,2023-11-16 22:19 KST,2023-11-16 23:26 KST,2447.17,-1,-2447.17,399580.59,399580.59,336309.34999999986,1
ETHUSDT,Long,"2,023.556 USDT",98.832,"199,992.11 USDT","-1,746.90 USDT",-0.87 %,11/16/2023 14:34 UTC,11/16/2023 15:43 UTC,"0.61 % 2,035 USDT","-1.89 % 1,985 USDT",2023-11-16 14:34:00,2023-11-16 15:43:00,2023-11-16 23:34:00,2023-11-17 00:43:00,2023-11-16 23:34 KST,2023-11-17 00:43 KST,1746.9,-1,-1746.9,199992.11,199992.11,334562.44999999984,1
YFIUSDT,Short,"14,236.68 USDT",28.08,"-399,765.97 USDT","-3,327.23 USDT",-0.83 %,11/16/2023 14:58 UTC,11/17/2023 01:53 UTC,"7.66 % 13,224 USDT","-2.35 % 14,579 USDT",2023-11-16 14:58:00,2023-11-17 01:53:00,2023-11-16 23:58:00,2023-11-17 10:53:00,2023-11-16 23:58 KST,2023-11-17 10:53 KST,3327.23,-1,-3327.23,-399765.97,399765.97,331235.21999999986,1
ETHUSDT,Long,"1,986.459 USDT",404.135,"802,797.50 USDT","-8,904.09 USDT",-1.11 %,11/16/2023 15:53 UTC,11/16/2023 19:14 UTC,"1.49 % 2,015 USDT","-1.53 % 1,955 USDT",2023-11-16 15:53:00,2023-11-16 19:14:00,2023-11-17 00:53:00,2023-11-17 04:14:00,2023-11-17 00:53 KST,2023-11-17 04:14 KST,8904.09,-1,-8904.09,802797.5,802797.5,322331.12999999983,1
SUSHIUSDT,Long,1.087 USDT,"82,750","89,908.41 USDT","5,624 USDT",6.26 %,11/16/2023 16:39 UTC,11/16/2023 23:15 UTC,10.45 % 1.20 USDT,-2.38 % 1.06 USDT,2023-11-16 16:39:00,2023-11-16 23:15:00,2023-11-17 01:39:00,2023-11-17 08:15:00,2023-11-17 01:39 KST,2023-11-17 08:15 KST,5624.0,1,5624.0,89908.41,89908.41,327955.12999999983,1
INJUSDT,Short,16.256 USDT,"3,873.2","-62,964.20 USDT",374.31 USDT,0.59 %,11/16/2023 18:42 UTC,11/16/2023 19:49 UTC,3.04 % 15.78 USDT,-0.14 % 16.28 USDT,2023-11-16 18:42:00,2023-11-16 19:49:00,2023-11-17 03:42:00,2023-11-17 04:49:00,2023-11-17 03:42 KST,2023-11-17 04:49 KST,374.31,1,374.31,-62964.2,62964.2,328329.4399999998,1
BTCUSDT,Long,"36,099.9 USDT",6.925,"249,991.81 USDT","-2,368.79 USDT",-0.95 %,11/16/2023 19:16 UTC,11/16/2023 19:24 UTC,"0.18 % 36,163 USDT","-1.17 % 35,679 USDT",2023-11-16 19:16:00,2023-11-16 19:24:00,2023-11-17 04:16:00,2023-11-17 04:24:00,2023-11-17 04:16 KST,2023-11-17 04:24 KST,2368.79,-1,-2368.79,249991.81,249991.81,325960.64999999985,1
ETHUSDT,Long,"1,975.041 USDT",126.594,"250,028.30 USDT","-2,425.58 USDT",-0.97 %,11/16/2023 19:17 UTC,11/16/2023 19:21 UTC,,"-1.13 % 1,952 USDT",2023-11-16 19:17:00,2023-11-16 19:21:00,2023-11-17 04:17:00,2023-11-17 04:21:00,2023-11-17 04:17 KST,2023-11-17 04:21 KST,2425.58,-1,-2425.58,250028.3,250028.3,323535.06999999983,1
ETHUSDT,Long,"1,955.114 USDT",148.655,"290,637.54 USDT",435.23 USDT,0.15 %,11/16/2023 19:45 UTC,11/16/2023 23:57 UTC,"0.54 % 1,965 USDT","-0.48 % 1,945 USDT",2023-11-16 19:45:00,2023-11-16 23:57:00,2023-11-17 04:45:00,2023-11-17 08:57:00,2023-11-17 04:45 KST,2023-11-17 08:57 KST,435.23,1,435.23,290637.54,290637.54,323970.2999999998,1
BTCUSDT,Long,"35,798.578 USDT",12.632,"452,207.63 USDT","3,778 USDT",0.84 %,11/16/2023 19:45 UTC,11/16/2023 23:57 UTC,"1.36 % 36,284 USDT","-0.33 % 35,681 USDT",2023-11-16 19:45:00,2023-11-16 23:57:00,2023-11-17 04:45:00,2023-11-17 08:57:00,2023-11-17 04:45 KST,2023-11-17 08:57 KST,3778.0,1,3778.0,452207.63,452207.63,327748.2999999998,1
DYDXUSDT,Long,3.668 USDT,"26,923","98,756.81 USDT","-2,629.10 USDT",-2.66 %,11/16/2023 19:53 UTC,11/16/2023 23:30 UTC,4.28 % 3.82 USDT,-2.97 % 3.56 USDT,2023-11-16 19:53:00,2023-11-16 23:30:00,2023-11-17 04:53:00,2023-11-17 08:30:00,2023-11-17 04:53 KST,2023-11-17 08:30 KST,2629.1,-1,-2629.1,98756.81,98756.81,325119.19999999984,1
NTRNUSDT,Long,0.454 USDT,"327,456","149,298.52 USDT","-10,046.48 USDT",-6.73 %,11/16/2023 20:14 UTC,11/17/2023 15:44 UTC,8.03 % 0.49 USDT,-8.82 % 0.41 USDT,2023-11-16 20:14:00,2023-11-17 15:44:00,2023-11-17 05:14:00,2023-11-18 00:44:00,2023-11-17 05:14 KST,2023-11-18 00:44 KST,10046.48,-1,-10046.48,149298.52,149298.52,315072.71999999986,1
MATICUSDT,Short,0.852 USDT,"270,585","-230,516.13 USDT","-3,472.13 USDT",-1.51 %,11/16/2023 21:07 UTC,11/17/2023 01:44 UTC,1.87 % 0.84 USDT,-1.42 % 0.86 USDT,2023-11-16 21:07:00,2023-11-17 01:44:00,2023-11-17 06:07:00,2023-11-17 10:44:00,2023-11-17 06:07 KST,2023-11-17 10:44 KST,3472.13,-1,-3472.13,-230516.13,230516.13,311600.58999999985,1
INJUSDT,Short,16.017 USDT,"4,081.6","-65,164.56 USDT","-1,567.32 USDT",-2.41 %,11/16/2023 21:16 UTC,11/17/2023 01:42 UTC,2.00 % 15.70 USDT,-2.15 % 16.37 USDT,2023-11-16 21:16:00,2023-11-17 01:42:00,2023-11-17 06:16:00,2023-11-17 10:42:00,2023-11-17 06:16 KST,2023-11-17 10:42 KST,1567.32,-1,-1567.32,-65164.56,65164.56,310033.26999999984,1
AVAXUSDT,Short,22.607 USDT,"6,020","-132,994.71 USDT","-3,047.05 USDT",-2.29 %,11/16/2023 21:53 UTC,11/17/2023 01:44 UTC,5.89 % 21.35 USDT,-1.62 % 22.98 USDT,2023-11-16 21:53:00,2023-11-17 01:44:00,2023-11-17 06:53:00,2023-11-17 10:44:00,2023-11-17 06:53 KST,2023-11-17 10:44 KST,3047.05,-1,-3047.05,-132994.71,132994.71,306986.21999999986,1
BTCUSDT,Long,"36,347.152 USDT",1.92,"69,786.53 USDT",308.90 USDT,0.44 %,11/17/2023 01:13 UTC,11/17/2023 02:12 UTC,"0.70 % 36,600 USDT","-0.09 % 36,315 USDT",2023-11-17 01:13:00,2023-11-17 02:12:00,2023-11-17 10:13:00,2023-11-17 11:12:00,2023-11-17 10:13 KST,2023-11-17 11:12 KST,308.9,1,308.9,69786.53,69786.53,307295.1199999999,1
INJUSDT,Short,15.715 USDT,"6,478.4","-101,806.21 USDT","-1,183.60 USDT",-1.16 %,11/17/2023 02:05 UTC,11/17/2023 17:57 UTC,0.66 % 15.61 USDT,-1.48 % 15.95 USDT,2023-11-17 02:05:00,2023-11-17 17:57:00,2023-11-17 11:05:00,2023-11-18 02:57:00,2023-11-17 11:05 KST,2023-11-18 02:57 KST,1183.6,-1,-1183.6,-101806.21,101806.21,306111.5199999999,1
YFIUSDT,Short,"14,649.713 USDT",14.005,"207,756.52 USDT","28,505 USDT",13.72 %,11/17/2023 13:25 UTC,11/18/2023 13:33 UTC,"72.35 % 8,500 USDT",,2023-11-17 13:25:00,2023-11-18 13:33:00,2023-11-17 22:25:00,2023-11-18 22:33:00,2023-11-17 22:25 KST,2023-11-18 22:33 KST,28505.0,1,28505.0,207756.52,207756.52,334616.5199999999,1
SOLUSDT,Short,58.381 USDT,"3,146","184,626.91 USDT","1,812 USDT",0.98 %,11/17/2023 13:37 UTC,11/18/2023 23:08 UTC,6.83 % 54.65 USDT,-1.35 % 59.18 USDT,2023-11-17 13:37:00,2023-11-18 23:08:00,2023-11-17 22:37:00,2023-11-19 08:08:00,2023-11-17 22:37 KST,2023-11-19 08:08 KST,1812.0,1,1812.0,184626.91,184626.91,336428.5199999999,1
MATICUSDT,Short,0.837 USDT,"193,546","161,920.54 USDT","1,408 USDT",0.87 %,11/17/2023 13:45 UTC,11/18/2023 23:18 UTC,7.15 % 0.78 USDT,-0.13 % 0.84 USDT,2023-11-17 13:45:00,2023-11-18 23:18:00,2023-11-17 22:45:00,2023-11-19 08:18:00,2023-11-17 22:45 KST,2023-11-19 08:18 KST,1408.0,1,1408.0,161920.54,161920.54,337836.5199999999,1
NTRNUSDT,Long,0.434 USDT,"77,653","33,715.80 USDT",-329.62 USDT,-0.98 %,11/17/2023 16:54 UTC,11/18/2023 03:52 UTC,5.35 % 0.46 USDT,-1.72 % 0.43 USDT,2023-11-17 16:54:00,2023-11-18 03:52:00,2023-11-18 01:54:00,2023-11-18 12:52:00,2023-11-18 01:54 KST,2023-11-18 12:52 KST,329.62,-1,-329.62,33715.8,33715.8,337506.8999999999,1
SNXUSDT,Long,2.867 USDT,"52,372.2","150,172.92 USDT","-1,525.57 USDT",-1.02 %,11/17/2023 17:01 UTC,11/18/2023 07:03 UTC,5.88 % 3.04 USDT,-3.92 % 2.76 USDT,2023-11-17 17:01:00,2023-11-18 07:03:00,2023-11-18 02:01:00,2023-11-18 16:03:00,2023-11-18 02:01 KST,2023-11-18 16:03 KST,1525.57,-1,-1525.57,150172.92,150172.92,335981.3299999999,1
BTCUSDT,Long,"36,331.435 USDT",6.325,"229,796.33 USDT",539.11 USDT,0.23 %,11/17/2023 17:30 UTC,11/18/2023 13:40 UTC,"1.19 % 36,762 USDT","-0.37 % 36,196 USDT",2023-11-17 17:30:00,2023-11-18 13:40:00,2023-11-18 02:30:00,2023-11-18 22:40:00,2023-11-18 02:30 KST,2023-11-18 22:40 KST,539.11,1,539.11,229796.33,229796.33,336520.4399999999,1
ARKMUSDT,Long,0.431 USDT,"226,142","97,405.57 USDT",-609.44 USDT,-0.63 %,11/17/2023 17:33 UTC,11/17/2023 19:21 UTC,1.39 % 0.44 USDT,-1.49 % 0.42 USDT,2023-11-17 17:33:00,2023-11-17 19:21:00,2023-11-18 02:33:00,2023-11-18 04:21:00,2023-11-18 02:33 KST,2023-11-18 04:21 KST,609.44,-1,-609.44,97405.57,97405.57,335910.9999999999,1
SUIUSDT,Long,0.534 USDT,"194,621.8","106,042.75 USDT","-2,275.42 USDT",-2.15 %,11/17/2023 17:55 UTC,11/18/2023 07:02 UTC,3.22 % 0.55 USDT,-3.00 % 0.52 USDT,2023-11-17 17:55:00,2023-11-18 07:02:00,2023-11-18 02:55:00,2023-11-18 16:02:00,2023-11-18 02:55 KST,2023-11-18 16:02 KST,2275.42,-1,-2275.42,106042.75,106042.75,333635.5799999999,1
WLDUSDT,Short,1.944 USDT,"51,365","-99,861.98 USDT",111.71 USDT,0.11 %,11/17/2023 20:32 UTC,11/17/2023 20:33 UTC,,,2023-11-17 20:32:00,2023-11-17 20:33:00,2023-11-18 05:32:00,2023-11-18 05:33:00,2023-11-18 05:32 KST,2023-11-18 05:33 KST,111.71,1,111.71,-99861.98,99861.98,333747.2899999999,1
WLDUSDT,Short,1.912 USDT,"313,728","-599,733.70 USDT","-8,370.66 USDT",-1.40 %,11/17/2023 20:44 UTC,11/17/2023 22:37 UTC,1.94 % 1.88 USDT,-2.19 % 1.95 USDT,2023-11-17 20:44:00,2023-11-17 22:37:00,2023-11-18 05:44:00,2023-11-18 07:37:00,2023-11-18 05:44 KST,2023-11-18 07:37 KST,8370.66,-1,-8370.66,-599733.7,599733.7,325376.62999999995,1
INJUSDT,Short,16.527 USDT,117.3,"-1,938.62 USDT",85.20 USDT,4.39 %,11/17/2023 23:14 UTC,11/18/2023 01:11 UTC,4.36 % 15.84 USDT,,2023-11-17 23:14:00,2023-11-18 01:11:00,2023-11-18 08:14:00,2023-11-18 10:11:00,2023-11-18 08:14 KST,2023-11-18 10:11 KST,85.2,1,85.2,-1938.62,1938.62,325461.82999999996,1
WLDUSDT,Short,2.013 USDT,"219,284","-437,338.18 USDT","2,967 USDT",0.68 %,11/17/2023 23:32 UTC,11/18/2023 22:55 UTC,10.05 % 1.83 USDT,,2023-11-17 23:32:00,2023-11-18 22:55:00,2023-11-18 08:32:00,2023-11-19 07:55:00,2023-11-18 08:32 KST,2023-11-19 07:55 KST,2967.0,1,2967.0,-437338.18,437338.18,328428.82999999996,1
BLURUSDT,Long,0.331 USDT,"329,224","105,491.72 USDT","-1,142.67 USDT",-1.08 %,11/18/2023 00:20 UTC,11/18/2023 20:14 UTC,0.42 % 0.33 USDT,-2.69 % 0.32 USDT,2023-11-18 00:20:00,2023-11-18 20:14:00,2023-11-18 09:20:00,2023-11-19 05:14:00,2023-11-18 09:20 KST,2023-11-19 05:14 KST,1142.67,-1,-1142.67,105491.72,105491.72,327286.16,1
GMTUSDT,Long,0.254 USDT,"249,289","63,377.53 USDT",-958.41 USDT,-1.51 %,11/18/2023 13:03 UTC,11/18/2023 13:19 UTC,1.01 % 0.26 USDT,-1.90 % 0.25 USDT,2023-11-18 13:03:00,2023-11-18 13:19:00,2023-11-18 22:03:00,2023-11-18 22:19:00,2023-11-18 22:03 KST,2023-11-18 22:19 KST,958.41,-1,-958.41,63377.53,63377.53,326327.75,1
DOGEUSDT,Short,0.082 USDT,"1,545,110","-127,267.50 USDT","3,980 USDT",3.13 %,11/18/2023 13:09 UTC,11/19/2023 00:38 UTC,3.41 % 0.08 USDT,,2023-11-18 13:09:00,2023-11-19 00:38:00,2023-11-18 22:09:00,2023-11-19 09:38:00,2023-11-18 22:09 KST,2023-11-19 09:38 KST,3980.0,1,3980.0,-127267.5,127267.5,330307.75,1
BTCUSDT,Long,"36,445.272 USDT",6.996,"254,971.12 USDT","1,535 USDT",0.60 %,11/18/2023 13:41 UTC,11/18/2023 19:58 UTC,"1.25 % 36,900 USDT","-0.05 % 36,426 USDT",2023-11-18 13:41:00,2023-11-18 19:58:00,2023-11-18 22:41:00,2023-11-19 04:58:00,2023-11-18 22:41 KST,2023-11-19 04:58 KST,1535.0,1,1535.0,254971.12,254971.12,331842.75,1
RNDRUSDT,Long,3.263 USDT,"14,391.2","46,960.29 USDT","1,953 USDT",4.16 %,11/18/2023 14:10 UTC,11/18/2023 20:01 UTC,7.11 % 3.50 USDT,-0.85 % 3.24 USDT,2023-11-18 14:10:00,2023-11-18 20:01:00,2023-11-18 23:10:00,2023-11-19 05:01:00,2023-11-18 23:10 KST,2023-11-19 05:01 KST,1953.0,1,1953.0,46960.29,46960.29,333795.75,1
FETUSDT,Long,0.443 USDT,"63,190","28,020.02 USDT",815.47 USDT,2.91 %,11/18/2023 15:05 UTC,11/18/2023 19:53 UTC,4.80 % 0.46 USDT,-0.28 % 0.44 USDT,2023-11-18 15:05:00,2023-11-18 19:53:00,2023-11-19 00:05:00,2023-11-19 04:53:00,2023-11-19 00:05 KST,2023-11-19 04:53 KST,815.47,1,815.47,28020.02,28020.02,334611.22,1
NEARUSDT,Long,1.781 USDT,"129,956","231,511.51 USDT","-4,543.12 USDT",-1.96 %,11/18/2023 15:59 UTC,11/18/2023 17:49 UTC,3.40 % 1.84 USDT,-2.10 % 1.74 USDT,2023-11-18 15:59:00,2023-11-18 17:49:00,2023-11-19 00:59:00,2023-11-19 02:49:00,2023-11-19 00:59 KST,2023-11-19 02:49 KST,4543.12,-1,-4543.12,231511.51,231511.51,330068.1,1
ETHUSDT,Long,"1,960.75 USDT",0.05,98.04 USDT,0.18 USDT,0.19 %,11/18/2023 17:04 UTC,11/18/2023 20:06 UTC,"0.58 % 1,972 USDT","-0.16 % 1,957 USDT",2023-11-18 17:04:00,2023-11-18 20:06:00,2023-11-19 02:04:00,2023-11-19 05:06:00,2023-11-19 02:04 KST,2023-11-19 05:06 KST,0.18,1,0.18,98.04,98.04,330068.27999999997,1
DYDXUSDT,Long,3.232 USDT,"30,792.1","99,523.40 USDT","-1,078.88 USDT",-1.08 %,11/18/2023 17:17 UTC,11/18/2023 17:54 UTC,0.89 % 3.26 USDT,-1.89 % 3.17 USDT,2023-11-18 17:17:00,2023-11-18 17:54:00,2023-11-19 02:17:00,2023-11-19 02:54:00,2023-11-19 02:17 KST,2023-11-19 02:54 KST,1078.88,-1,-1078.88,99523.4,99523.4,328989.39999999997,1
DYDXUSDT,Long,3.257 USDT,"15,665.6","51,026.62 USDT",132.68 USDT,0.26 %,11/18/2023 18:58 UTC,11/18/2023 20:06 UTC,1.65 % 3.31 USDT,-0.19 % 3.25 USDT,2023-11-18 18:58:00,2023-11-18 20:06:00,2023-11-19 03:58:00,2023-11-19 05:06:00,2023-11-19 03:58 KST,2023-11-19 05:06 KST,132.68,1,132.68,51026.62,51026.62,329122.07999999996,1
NTRNUSDT,Long,0.432 USDT,"191,464","82,719.70 USDT",-828.71 USDT,-1.00 %,11/18/2023 20:07 UTC,11/18/2023 22:17 UTC,1.03 % 0.44 USDT,-2.09 % 0.42 USDT,2023-11-18 20:07:00,2023-11-18 22:17:00,2023-11-19 05:07:00,2023-11-19 07:17:00,2023-11-19 05:07 KST,2023-11-19 07:17 KST,828.71,-1,-828.71,82719.7,82719.7,328293.36999999994,1
YFIUSDT,Short,"9,680.306 USDT",10.322,"-99,920.11 USDT",-75.60 USDT,-0.08 %,11/18/2023 20:47 UTC,11/18/2023 23:04 UTC,"1.32 % 9,554 USDT","-1.11 % 9,789 USDT",2023-11-18 20:47:00,2023-11-18 23:04:00,2023-11-19 05:47:00,2023-11-19 08:04:00,2023-11-19 05:47 KST,2023-11-19 08:04 KST,75.6,-1,-75.6,-99920.11,99920.11,328217.76999999996,1
ORDIUSDT,Short,23.618 USDT,"12,634.6","-297,835.58 USDT","-5,520.58 USDT",-1.85 %,11/18/2023 21:04 UTC,11/18/2023 23:22 UTC,0.75 % 23.44 USDT,-1.53 % 23.98 USDT,2023-11-18 21:04:00,2023-11-18 23:22:00,2023-11-19 06:04:00,2023-11-19 08:22:00,2023-11-19 06:04 KST,2023-11-19 08:22 KST,5520.58,-1,-5520.58,-297835.58,297835.58,322697.18999999994,1
KASUSDT,Short,0.138 USDT,"3,622,267","-499,944.69 USDT","2,707 USDT",0.54 %,11/18/2023 22:02 UTC,11/19/2023 04:44 UTC,3.46 % 0.13 USDT,-1.31 % 0.14 USDT,2023-11-18 22:02:00,2023-11-19 04:44:00,2023-11-19 07:02:00,2023-11-19 13:44:00,2023-11-19 07:02 KST,2023-11-19 13:44 KST,2707.0,1,2707.0,-499944.69,499944.69,325404.18999999994,1
TIAUSDT,Long,6.852 USDT,"14,879","101,956.96 USDT",252.91 USDT,0.25 %,11/18/2023 22:11 UTC,11/19/2023 21:22 UTC,4.12 % 7.13 USDT,-1.51 % 6.75 USDT,2023-11-18 22:11:00,2023-11-19 21:22:00,2023-11-19 07:11:00,2023-11-20 06:22:00,2023-11-19 07:11 KST,2023-11-20 06:22 KST,252.91,1,252.91,101956.96,101956.96,325657.0999999999,1
WLDUSDT,Short,2.046 USDT,"49,861","-101,991.74 USDT","-2,001.38 USDT",-1.96 %,11/18/2023 23:12 UTC,11/19/2023 00:49 UTC,0.89 % 2.03 USDT,-2.30 % 2.09 USDT,2023-11-18 23:12:00,2023-11-19 00:49:00,2023-11-19 08:12:00,2023-11-19 09:49:00,2023-11-19 08:12 KST,2023-11-19 09:49 KST,2001.38,-1,-2001.38,-101991.74,101991.74,323655.7199999999,1
ORDIUSDT,Short,23.98 USDT,"6,260.5","-150,125.78 USDT","-1,185.13 USDT",-0.79 %,11/18/2023 23:26 UTC,11/19/2023 00:18 UTC,0.74 % 23.80 USDT,-0.58 % 24.12 USDT,2023-11-18 23:26:00,2023-11-19 00:18:00,2023-11-19 08:26:00,2023-11-19 09:18:00,2023-11-19 08:26 KST,2023-11-19 09:18 KST,1185.13,-1,-1185.13,-150125.78,150125.78,322470.5899999999,1
ORDIUSDT,Short,22.874 USDT,"6,492.3","-154,092.16 USDT","5,347 USDT",3.47 %,11/19/2023 00:21 UTC,11/19/2023 23:15 UTC,5.90 % 21.60 USDT,,2023-11-19 00:21:00,2023-11-19 23:15:00,2023-11-19 09:21:00,2023-11-20 08:15:00,2023-11-19 09:21 KST,2023-11-20 08:15 KST,5347.0,1,5347.0,-154092.16,154092.16,327817.5899999999,1
KASUSDT,Short,0.146 USDT,"3,249,422","-466,348.09 USDT","-18,245.92 USDT",-3.91 %,11/19/2023 08:38 UTC,11/19/2023 21:50 UTC,4.39 % 0.14 USDT,-4.99 % 0.15 USDT,2023-11-19 08:38:00,2023-11-19 21:50:00,2023-11-19 17:38:00,2023-11-20 06:50:00,2023-11-19 17:38 KST,2023-11-20 06:50 KST,18245.92,-1,-18245.92,-466348.09,466348.09,309571.6699999999,1
SNXUSDT,Long,3.178 USDT,"61,041.5","193,995.62 USDT","10,108 USDT",5.21 %,11/19/2023 17:19 UTC,11/21/2023 18:07 UTC,17.59 % 3.74 USDT,-1.92 % 3.12 USDT,2023-11-19 17:19:00,2023-11-21 18:07:00,2023-11-20 02:19:00,2023-11-22 03:07:00,2023-11-20 02:19 KST,2023-11-22 03:07 KST,10108.0,1,10108.0,193995.62,193995.62,319679.6699999999,1
ARBUSDT,Short,1.032 USDT,"48,615","-50,154.93 USDT",-511.92 USDT,-1.02 %,11/19/2023 18:14 UTC,11/19/2023 21:50 UTC,,-1.41 % 1.05 USDT,2023-11-19 18:14:00,2023-11-19 21:50:00,2023-11-20 03:14:00,2023-11-20 06:50:00,2023-11-20 03:14 KST,2023-11-20 06:50 KST,511.92,-1,-511.92,-50154.93,50154.93,319167.74999999994,1
OPUSDT,Short,1.744 USDT,"29,334.4","-51,163.91 USDT",-510.62 USDT,-1.00 %,11/19/2023 18:14 UTC,11/19/2023 21:41 UTC,,-1.46 % 1.77 USDT,2023-11-19 18:14:00,2023-11-19 21:41:00,2023-11-20 03:14:00,2023-11-20 06:41:00,2023-11-20 03:14 KST,2023-11-20 06:41 KST,510.62,-1,-510.62,-51163.91,51163.91,318657.12999999995,1
ETHUSDT,Long,"1,996.337 USDT",499.474,"997,118.28 USDT","-8,190.26 USDT",-0.82 %,11/19/2023 18:22 UTC,11/21/2023 15:03 UTC,"3.63 % 2,068 USDT","-2.05 % 1,955 USDT",2023-11-19 18:22:00,2023-11-21 15:03:00,2023-11-20 03:22:00,2023-11-22 00:03:00,2023-11-20 03:22 KST,2023-11-22 00:03 KST,8190.26,-1,-8190.26,997118.28,997118.28,310466.86999999994,1
KASUSDT,Short,0.151 USDT,"1,830,206","-277,418.42 USDT","13,014 USDT",4.69 %,11/19/2023 21:52 UTC,11/20/2023 00:47 UTC,8.92 % 0.14 USDT,-0.84 % 0.15 USDT,2023-11-19 21:52:00,2023-11-20 00:47:00,2023-11-20 06:52:00,2023-11-20 09:47:00,2023-11-20 06:52 KST,2023-11-20 09:47 KST,13014.0,1,13014.0,-277418.42,277418.42,323480.86999999994,1
SOLUSDT,Short,60.763 USDT,"5,736","-349,399.52 USDT","23,974 USDT",6.86 %,11/19/2023 22:55 UTC,11/21/2023 18:07 UTC,14.62 % 53.01 USDT,-1.88 % 61.93 USDT,2023-11-19 22:55:00,2023-11-21 18:07:00,2023-11-20 07:55:00,2023-11-22 03:07:00,2023-11-20 07:55 KST,2023-11-22 03:07 KST,23974.0,1,23974.0,-349399.52,349399.52,347454.86999999994,1
NEARUSDT,Long,2.019 USDT,"103,907","205,067.74 USDT","-17,808.75 USDT",-8.68 %,11/19/2023 22:58 UTC,11/21/2023 18:07 UTC,8.29 % 2.19 USDT,-11.81 % 1.78 USDT,2023-11-19 22:58:00,2023-11-21 18:07:00,2023-11-20 07:58:00,2023-11-22 03:07:00,2023-11-20 07:58 KST,2023-11-22 03:07 KST,17808.75,-1,-17808.75,205067.74,205067.74,329646.11999999994,1
KASUSDT,Short,0.143 USDT,"300,000","-43,047.33 USDT","6,537 USDT",15.19 %,11/20/2023 01:02 UTC,11/21/2023 18:07 UTC,19.20 % 0.12 USDT,-1.62 % 0.15 USDT,2023-11-20 01:02:00,2023-11-21 18:07:00,2023-11-20 10:02:00,2023-11-22 03:07:00,2023-11-20 10:02 KST,2023-11-22 03:07 KST,6537.0,1,6537.0,-43047.33,43047.33,336183.11999999994,1
FTMUSDT,Long,0.339 USDT,"295,815","100,168.03 USDT","-3,220.83 USDT",-3.22 %,11/20/2023 08:24 UTC,11/20/2023 14:11 UTC,3.01 % 0.35 USDT,-4.02 % 0.32 USDT,2023-11-20 08:24:00,2023-11-20 14:11:00,2023-11-20 17:24:00,2023-11-20 23:11:00,2023-11-20 17:24 KST,2023-11-20 23:11 KST,3220.83,-1,-3220.83,100168.03,100168.03,332962.2899999999,1
BTCUSDT,Long,"36,936.8 USDT",0.003,110.81 USDT,-0.36 USDT,-0.33 %,11/20/2023 14:13 UTC,11/21/2023 18:07 UTC,"2.30 % 37,784 USDT","-1.96 % 36,212 USDT",2023-11-20 14:13:00,2023-11-21 18:07:00,2023-11-20 23:13:00,2023-11-22 03:07:00,2023-11-20 23:13 KST,2023-11-22 03:07 KST,0.36,-1,-0.36,110.81,110.81,332961.92999999993,1
TIAUSDT,Long,5.365 USDT,"83,053","445,539.33 USDT","-16,235.59 USDT",-3.64 %,11/21/2023 09:40 UTC,11/21/2023 18:07 UTC,6.63 % 5.72 USDT,-4.56 % 5.12 USDT,2023-11-21 09:40:00,2023-11-21 18:07:00,2023-11-21 18:40:00,2023-11-22 03:07:00,2023-11-21 18:40 KST,2023-11-22 03:07 KST,16235.59,-1,-16235.59,445539.33,445539.33,316726.3399999999,1
ETHUSDT,Long,"2,007.173 USDT",349.394,"701,294.30 USDT","-4,596.21 USDT",-0.66 %,11/21/2023 16:52 UTC,11/21/2023 17:37 UTC,"0.64 % 2,019 USDT","-1.35 % 1,980 USDT",2023-11-21 16:52:00,2023-11-21 17:37:00,2023-11-22 01:52:00,2023-11-22 02:37:00,2023-11-22 01:52 KST,2023-11-22 02:37 KST,4596.21,-1,-4596.21,701294.3,701294.3,312130.1299999999,1
