Symbol,Direction,Entry Price,Max Size,Max Size USDT,Realized PnL,Realized PnL %,Open Time,Close Time,Runup,Drawdown
ONDOUSDT,Long,1.666 USDT,"491,873.7","819,620.18 USDT","36,331 USDT",4.43 %,12/03/2024 02:55 UTC,12/03/2024 16:06 UTC,9.73 % 1.83 USDT,-7.66 % 1.54 USDT
XRPUSDT,Short,2.742 USDT,"101,000","-276,893.12 USDT","17,676 USDT",6.38 %,12/02/2024 14:13 UTC,12/03/2024 13:39 UTC,5.42 % 2.60 USDT,-4.73 % 2.88 USDT
GOATUSDT,Long,0.733 USDT,"44,372","32,524.21 USDT","-1,451.83 USDT",-4.46 %,12/03/2024 00:58 UTC,12/03/2024 11:00 UTC,1.32 % 0.74 USDT,-5.58 % 0.69 USDT
ADAUSDT,Long,1.286 USDT,"777,302","999,999.02 USDT","-10,113.25 USDT",-1.01 %,12/03/2024 02:21 UTC,12/03/2024 02:39 UTC,0.01 % 1.29 USDT,-1.64 % 1.27 USDT
INJUSDT,Long,31.36 USDT,"25,000","784,000.00 USDT","-10,004.75 USDT",-1.28 %,12/02/2024 03:29 UTC,12/02/2024 03:48 UTC,0.14 % 31.40 USDT,-1.66 % 30.84 USDT
AVAXUSDT,Long,48.414 USDT,"26,000","1,258,769.54 USDT",-527.49 USDT,-0.04 %,12/02/2024 03:21 UTC,12/02/2024 03:46 UTC,1.40 % 49.09 USDT,-0.66 % 48.10 USDT
SUIUSDT,Long,3.491 USDT,"300,000","1,047,200.00 USDT","-18,342.84 USDT",-1.75 %,12/01/2024 15:53 UTC,12/02/2024 02:13 UTC,1.33 % 3.54 USDT,-2.41 % 3.41 USDT
1000SHIBUSDT,Long,0.031 USDT,"22,568,996","699,999.98 USDT","7,021 USDT",1.00 %,12/01/2024 06:09 UTC,12/01/2024 23:25 UTC,7.01 % 0.03 USDT,-5.01 % 0.03 USDT
WLDUSDT,Long,3.221 USDT,"93,147","299,998.54 USDT","18,370 USDT",6.12 %,11/30/2024 12:28 UTC,12/01/2024 23:22 UTC,16.07 % 3.74 USDT,-2.31 % 3.15 USDT
SUIUSDT,Long,3.494 USDT,"100,000","349,400.00 USDT",-15.24 USDT,0.00 %,12/01/2024 15:37 UTC,12/01/2024 15:40 UTC,0.15 % 3.50 USDT,-0.07 % 3.49 USDT
TAOUSDT,Long,532.204 USDT,"2,608.906","1,388,469.83 USDT","215,418 USDT",15.51 %,11/21/2024 01:43 UTC,11/30/2024 01:35 UTC,20.25 % 639.99 USDT,-7.65 % 491.50 USDT
GOATUSDT,Long,0.833 USDT,"1,007,789","839,376.98 USDT","33,130 USDT",3.95 %,11/23/2024 10:18 UTC,11/30/2024 01:18 UTC,14.73 % 0.96 USDT,-16.84 % 0.69 USDT
